baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB0022,Abdominal neoplasm,abdominal tissue proliferative-control structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,established_478,84cb5dc07653967285ae806efb3f71db52e44fc2134e9041a983455ebfa856d5,0,0,0,0,0,0,0.1548209509569317,0.19330751168323568,0.038486560726303964,0.038486560726303964,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,0859028a5575bbf82c50f40501d65c7565f7415a2a6db2b67a8a4510c7091eb6,0.27204797000573483,0.2082902073240669,0.5625,0,False,
SB0023,Abdominal pain,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,26b093ec2dbf3644ef5848e8186c8ddf7f424d104d1dcaa707803a71d59d0323,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0024,Abdominal pain aggravated,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,7ac1cdd1786b00a04b50771d03b37fa6af06947c9e709a89e11ff3bf01372512,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0025,Abdominal pain generalised,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,366001d968c5aea0d6a079479a794ef3f3416a31e1d24c69558e8804cb6c8744,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0026,Abdominal pain localised,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,a7d4447066e7d553548327811aaf42bce8761766ebf4add65f2413105d5a4a5c,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0027,Abdominal pain lower,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,0d03b076a02eaf319cb0e3f50b733e2be43fb1f4ad04cac7916cf5543e7b3f70,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0028,Abdominal pain upper,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,cea0635c7df77d790538f58ccf42c2f16c3cefc3855a65e743528e90fc3a483a,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0029,Abdominal rigidity,abdominal-wall skeletal-muscle tone structure,"abnormally increased mechanical resistance, muscle tone, or tissue stiffness",established_478,cd522299dad9180342b06eb68512e61f3100b019c9a129c959ed9a7427bb0500,6,4,0,0,4,0,0.19352125914072726,0.2371864986657325,0.04366523952500523,0.04366523952500523,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,45d5b3889180b95668ad6f45026a27abfce6ce485fee9bb2be51e0027aae865b,0.31782101622556824,0.24867654417752227,0.6328125,0,False,
SB0030,Abdominal sepsis,abdominal visceral innate-immune structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,established_478,8dffcee6832de4ee865b24d6e42cb2fb8c1528623a8172a3f108bcb3f7b89146,1,0,0,0,0,0,0.21053962883300648,0.23184326650739728,0.021303637674390807,0.021303637674390807,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,83d7737e23ae3a2a3626e99f2a94312d5d01854d7c3bc9bba6ebdecc575a29a4,0.25953569291468775,0.1998910889203509,0.53125,0,False,
SB0031,Abdominal spasm,intestinal smooth-muscle motility and luminal-volume structure,excess or sustained contractile activation causing abnormal narrowing or mechanical state,established_478,0bf6d03c325a2e12f8a635f9e1a1f960f8b0b2b4c3d9b8fde370e2b31e632371,351,116,26,19,109,45,0.14524369894820766,0.1836100316018323,0.03836633265362466,0.03836633265362466,AWAY_FROM_REFERENCE,0.05413105413105413,MINOR,1,223,,,7dab16a42ccbc8b35acad41cc2dd2aa90e173ddad8b82e7d6a1929e0ad43442a,0.2934017405936716,0.21889693974837998,0.6328125,7,True,731
SB0032,Abdominal strangulated hernia,abdominal-wall fascial mechanical integrity structure,displacement of tissue across its normal supporting boundary,established_478,b31812b2ceb87c4645843b53ec870a53c1650c6a8afce0a7c30cd61f4eb74fb2,0,0,0,0,0,0,0.18916401377747605,0.22869743652139451,0.03953342274391847,0.03953342274391847,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,0c4d107923df2dbfc47781053f0b6235c459987510a5b3bd90d21923374a3d7f,0.2875680961961742,0.21864249536118807,0.6015625,0,False,
SB0033,Abdominal symptom,abdominal visceral sensory-transmission structure,observable sensory or functional output indicating departure from the reference structural state,established_478,5cffc36787f5f997886d4571f1a5d116e398077fbbd5bb2f98aa9c31239a0c88,6,2,0,0,2,0,0.20269215252328587,0.24535281419633614,0.04266066167305027,0.04266066167305027,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,b4a44783dcec36aa27673242dde08369ec4d2761a85cba25ad086855628a46df,0.3068661721305174,0.23188710015916758,0.6484375,0,False,
SB0034,Abdominal tenderness,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.25885541215383834,0.041565144817040545,0.041565144817040545,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,71afe05d195f0dad179bddbe7e297e4fb6e105a7d37f5f9d109511a0227a1a31,0.2980529083977882,0.22628403463144908,0.625,0,False,
SB0035,Abdominal wall abscess,abdominal-wall soft-tissue innate-immune structure,localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,established_478,326ca0adec40ba55374c43257f4529f2c30aba058e646832da8137b783c9967c,780,326,71,73,328,144,0.1424437007244196,0.17436211565179827,0.03191841492737868,0.03191841492737868,AWAY_FROM_REFERENCE,0.09358974358974359,MINOR,1,222,,,d2d84ba970f6a9e2f67a164f6c8b77098acfbf1ded49e2073793b30232dd46fb,0.26859378570046,0.20236284841519514,0.5703125,-2,True,1430
SB0036,Abnormal behaviour,corticolimbic affect-arousal and behavioral-control network structure,departure from the reference structural configuration or regulated functional range,established_478,4f355c1ace0919ee32c4469d4f083a0b07efbb42921bdb475e268a2c38915697,0,0,0,0,0,0,0.1179090733115945,0.15049555901044553,0.03258648569885103,0.03258648569885103,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,d511a96c1cd8b3be77968d6a699c0c0ffeb3a8123a5c7846bf0fe03a0bf9f7f9,0.2739082086389984,0.2036990349256078,0.59375,0,False,
SB0037,Abnormal bowel sounds,intestinal smooth-muscle and enteric-neural motility structure,departure from the reference structural configuration or regulated functional range,established_478,44e6dfede0327153d7ad6983a5cc1c2140cf6f6b4ab2c7db8638775e222ca1f4,6,6,0,0,6,0,0.16081302070617864,0.1969468125580799,0.03613379185190124,0.03613379185190124,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,6e945676372289fb79ee3aa1ca86eb0455dd127f000a5efc134b11257ea69488,0.302860290590129,0.22871681779284025,0.640625,0,False,
SB0038,Abnormal chest sounds NOS,airway airflow and lung parenchymal acoustic structure,departure from the reference structural configuration or regulated functional range,established_478,00f66913536622ffe43437047455475ef002775de2bbab01bc7ddb3aab6b23e3,0,0,0,0,0,0,0.19306779323529655,0.2188150775921398,0.02574728435684326,0.02574728435684326,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6258049ab43caef2f0e46ac3f11ab39483e85cac6d855d6b3b6ddf761cb6e29c,0.2847629495427337,0.22379627993016304,0.5625,0,False,
SB0039,Abnormal clotting factor,blood coagulation and platelet-hemostasis structure,departure from the reference structural configuration or regulated functional range,established_478,cf2c28049e578ca289d45344ccb74e5d2bba8ddc75fe363cd0ceeb791ae17d72,0,0,0,0,0,0,0.1755839050564716,0.19473479807824268,0.019150893021771087,0.019150893021771087,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,2c8e4df3a4095ce3a85d5e851aa72559a1c770119cef224653382467bd313bec,0.2837893330277691,0.2157491866192306,0.59375,0,False,
SB0040,Abnormal dreams,sleep-state thalamocortical network structure,departure from the reference structural configuration or regulated functional range,established_478,e4055b2a326a5505cf1df4b1045f8737016c6c6619f7fd428c6e0cb24ce0cc36,0,0,0,0,0,0,0.1944466581991724,0.21528537295185712,0.02083871475268473,0.02083871475268473,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,e998a0dcd976757d7fe88376a59c3a33b5663912c344067c9c637fa8d88351b8,0.2733522548916251,0.20130610352637213,0.6015625,0,False,
SB0041,Abnormal ejaculation,male reproductive autonomic ejaculatory structure,departure from the reference structural configuration or regulated functional range,established_478,c9142dda484140c4e527dae1ad7832cf364ca930790684ff3a3d004225ad3e86,1378,575,68,66,573,134,0.17758467016919344,0.19362789243195677,0.016043222262763335,0.016043222262763335,AWAY_FROM_REFERENCE,0.047895500725689405,MINOR,1,223,,,d2eccf7bfbccfbd0dcc91f61c5fd42ec401b8baabc8b1abb12ef1af2aef7110a,0.2854566665460999,0.21606758115378044,0.6015625,2,True,971
SB0042,Abnormal eye movements NOS,"ocular optical, retinal, vascular, and visual-neural structure",departure from the reference structural configuration or regulated functional range,established_478,36e6f9bb4720265f1290a777b5af36c71960457ec4ce6b883295fdf2608979b8,0,0,0,0,0,0,0.14972863282281335,0.19389016462990494,0.04416153180709159,0.04416153180709159,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,fd80c053244c4dd5d6e1bd63f31af3e506bd7e2e5df32f41f07162ba7fa89e16,0.3056248959983818,0.2286584097541241,0.65625,0,False,
SB0043,Abnormal faeces,"intestinal digestion, transit, and stool-composition structure",departure from the reference structural configuration or regulated functional range,established_478,6304bc972912834b8d380ead50f65592ee88b6c23abfe33f3a0df367a9a2b492,0,0,0,0,0,0,0.12050966021497167,0.16238842120909625,0.041878760994124575,0.041878760994124575,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e76cc88edfb28ae0b5d2a1cf316d71ed25207cda5b45094fd415b78b2c984703,0.30341192453860577,0.23281942016903145,0.625,0,False,
SB0044,Abnormal involuntary movements,basal-ganglia motor-control and oscillatory movement structure,departure from the reference structural configuration or regulated functional range,established_478,9e5c111b3ba0174c65d7422ab63b66abf46b1ce6fe07d464c2cf6175e1557a94,0,0,0,0,0,0,0.1535458775266183,0.18723025798248927,0.033684380455870966,0.033684380455870966,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,d5b7663148c47a4efe9f4e72e36dc279c6d3132a227eefd8fd12f0410be5f502,0.2889497036371884,0.22204232150876635,0.59375,0,False,
SB0045,Abnormal labour,uterine smooth-muscle contractile structure,departure from the reference structural configuration or regulated functional range,established_478,6dcfa24f02e41bd0efbaf11e14a3c0335b5eb01886eb28d6ca3897fc4a66e5bf,406,120,22,32,130,54,0.17533246880578401,0.22689665653957525,0.051564187733791234,0.051564187733791234,AWAY_FROM_REFERENCE,0.07881773399014778,MINOR,1,223,,,0bb5b177c8226774c25025c93942cee8a398103d6e2e0ef8d2421e269d7abacc,0.30260978992507764,0.22669639015253373,0.6484375,-10,True,292
SB0046,Abnormal pigmentation,melanocyte melanin-production and epidermal-pigment structure,departure from the reference structural configuration or regulated functional range,established_478,b42e43cb837eacd6f3b4e7544e3d479efcbc682fd75d70d3d694913e1923b8d4,351,92,7,39,124,46,0.14086835390120256,0.18884770200566203,0.047979348104459474,0.047979348104459474,AWAY_FROM_REFERENCE,0.1111111111111111,MINOR,1,230,,,fdcf4c1471e01c836f82832d120a2ee04f112ffbb92745fe0caddb082e279373,0.28564557058717294,0.20943819583801582,0.6328125,-32,True,968
SB0047,Abnormal platelets,blood coagulation and platelet-hemostasis structure,departure from the reference structural configuration or regulated functional range,established_478,cf2c28049e578ca289d45344ccb74e5d2bba8ddc75fe363cd0ceeb791ae17d72,0,0,0,0,0,0,0.1755839050564716,0.19473479807824268,0.019150893021771087,0.019150893021771087,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,4730d2f6d63511b1b79f7e4eade941dc4d42c7349b79bffc0365ac4946e61715,0.2837893330277691,0.2157491866192306,0.59375,0,False,
SB0048,Abnormal sensation in eye,"ocular optical, retinal, vascular, and visual-neural structure",departure from the reference structural configuration or regulated functional range,established_478,36e6f9bb4720265f1290a777b5af36c71960457ec4ce6b883295fdf2608979b8,0,0,0,0,0,0,0.14972863282281335,0.19389016462990494,0.04416153180709159,0.04416153180709159,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,a4c4a82b1184c5109567e6bc6e88deaae3bc0764031f092a2f1350d85d59345f,0.3056248959983818,0.2286584097541241,0.65625,0,False,
SB0049,Abnormal sleep-related event,sleep-state thalamocortical network structure,departure from the reference structural configuration or regulated functional range,established_478,e4055b2a326a5505cf1df4b1045f8737016c6c6619f7fd428c6e0cb24ce0cc36,0,0,0,0,0,0,0.1944466581991724,0.21528537295185712,0.02083871475268473,0.02083871475268473,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,7e2d5b4d061c9811ca4b0e36ee259f3c9a8990f0c777004a28fbd2746d30c62a,0.2733522548916251,0.20130610352637213,0.6015625,0,False,
SB0050,Abnormal vision,retinal-optic-cortical visual-signal structure,departure from the reference structural configuration or regulated functional range,established_478,ac8a6094cbe4c3149b318e5feb180f71d5f33803684be7fefc82dbd585fb07f5,120,51,11,6,46,17,0.14835375141542473,0.17709947211618948,0.028745720700764754,0.028745720700764754,AWAY_FROM_REFERENCE,0.05,MINOR,1,223,,,e70623747c7db9895fb872925e217638d566dbe61b4687e6f6d8c05e75f45dbb,0.29425815525902166,0.22337122592563619,0.6171875,5,True,676
SB0051,Abnormal withdrawal bleeding,hypothalamic-pituitary-ovarian and endometrial cycle structure,vascular or tissue integrity breach with blood extravasation/accumulation,established_478,d16027ff256b05861d8fffe2a0ab01533b5bb30e634b8f9d77065d201a949138,0,0,0,0,0,0,0.14969531562913518,0.16345651563424357,0.013761200005108387,0.013761200005108387,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,688141b1491478969dd5d94c139742b21f653efbdd7ca2b57bdc7ef15c05f3e6,0.27291674842741087,0.20591981515537916,0.578125,0,False,
