baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB1427,Deafness bilateral,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,1e1230b6e71755595a59ba4a5a96d9c6fa03fb54c7a3198149564427fe542dd6,0.34074681757196684,0.26806014338044737,0.671875,-6,True,11
SB1428,Deafness neurosensory,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,97caf8d5ab42f326c6ac8a68de63ed267f06da16d6c8d8319880136c57dc58f1,0.34074681757196684,0.26806014338044737,0.671875,-6,True,12
SB1429,Deafness permanent,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,b19270dffbdce0cbee91cae5cd942cb67d851e4f60f6e4875057b17482aa64c3,0.34074681757196684,0.26806014338044737,0.671875,-6,True,13
SB1430,Deafness transitory,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,ecc3bbaa5cabfa3ef1b93068fa63962141849e7d4727b78b5d74ec7dbfe53d69,0.34074681757196684,0.26806014338044737,0.671875,-6,True,14
SB1431,Deafness unilateral,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,aecca9f6acfe857dbf4608579cc971c2fa3513d5c08f4176f9db7d9796538fd5,0.34074681757196684,0.26806014338044737,0.671875,-6,True,15
SB4007,Partial permanent deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,2dabaa8ae4b594c5b60ae7aaec80763a8b627fd84c911e0009423e9e8605667e,0.34074681757196684,0.26806014338044737,0.671875,-6,True,16
SB4009,Partial transitory deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,225906a8d6c93bfb0dadbf723ec38033eaa01386c30aa9bd07baca774fdd2b74,0.34074681757196684,0.26806014338044737,0.671875,-6,True,17
SB5076,Sudden deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.17556795227385802,0.009464030309002114,0.009464030309002114,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,1a3b91e4b3aab30ac590754e6a22cdb25e9effaa656bdc59b8523f423182ad37,0.34074681757196684,0.26806014338044737,0.671875,-6,True,18
SB5291,Torsade de pointes,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by torsade de pointes",remaining_5256,3192e1070511a49041ad8a3754f358163e3cf6060270b583fa74a80a4de403eb,21,6,1,0,5,1,0.1567695278865724,0.16924106872479927,0.01247154083822688,0.01247154083822688,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6d9ccada538c6443218983313d86519bc99f2a4d926f5db8913fc5b9b6318343,0.3405687715336011,0.27127289211414773,0.65625,1,True,19
SB2919,Intestinal diaphragm disease,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by intestinal diaphragm disease",remaining_5256,008a6645f67c72f802193e8ed06b7a57493cf0beb5dafeecabe454121585cf5c,276,88,6,21,103,27,0.12212400218899444,0.14107837961018654,0.018954377421192103,0.018954377421192103,AWAY_FROM_REFERENCE,0.07608695652173914,MINOR,1,231,,,0582097f7ac964018fb5ae5315f7f0a9dbfc32f9bff43567099e9c03421b9c72,0.34032957302523753,0.27612600368931406,0.6328125,-15,True,20
SB2517,Herpes NOS,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by herpes",remaining_5256,ac504f77d244b12ccf0f2e5cc2a0fe7fb89cdae57a4925d5fb741de5fa70c667,15,9,1,0,8,1,0.19038885964529595,0.19831718522225927,0.007928325576963324,0.007928325576963324,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,c1c91266413ed7b084828cbb455965b6cd3d99f6990fc2666f05ec2b0023ed36,0.3393608363018593,0.2680848613437309,0.6640625,1,True,21
SB4336,Proarrhythmia,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by proarrhythmia",remaining_5256,be538d0f51b281d0c06664fc841edb4a4e500fc03c2d595a0d3c856cd1260e19,21,6,1,0,5,1,0.1427075473666094,0.1542260558596369,0.01151850849302749,0.01151850849302749,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e15f54297cba898640067dd8329f9cf80841fbba9c8f562e8aae102c2bb98fe3,0.3391320490882889,0.27123573059547434,0.6484375,1,True,22
SB2813,Influenza,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by influenza",remaining_5256,8e9fcdea28477c1e43159d326873b3cb9f62ea913f0ed053fa2cdf17669dce18,15,9,1,0,8,1,0.1797973302726541,0.1877260223643068,0.0079286920916527,0.0079286920916527,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,547702ff34394fdc9986109633ffbbbfbab6e8e6d3c405fdf625f09b1beb6c0f,0.3390021302770413,0.2676474149720016,0.6640625,1,True,23
SB3278,Medical device complication,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by medical device complication",remaining_5256,89e350564c3eafba5ff08c39c8c8e2a7afbcdeff36c1aa89cc7bc86aa6808196,1431,616,45,63,634,108,0.14325476392176872,0.1637096597270663,0.02045489580529758,0.02045489580529758,AWAY_FROM_REFERENCE,0.0440251572327044,MINOR,1,223,,,292c60c52e45fb246bba1726892a75d04d3738370cb7def8b63ea517776ecee2,0.33872201121724943,0.27245062343567006,0.640625,-18,True,24
SB2814,Influenza like illness,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by influenza like illness",remaining_5256,428abea7b415f79b641ec0606619f2ed387ed02aeddefde737fad978111ebeab,15,9,2,0,7,2,0.18413271972825185,0.19324922674369105,0.009116507015439201,0.009116507015439201,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,767dbba1eeaf6bce6e7523ea5bda1ecf2dbc65af06fa25bcb6f66055dc1f9249,0.3384940703283395,0.268742768693097,0.65625,2,True,25
SB2519,Herpes labialis,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by herpes labialis",remaining_5256,33d7a3aa30eeea4bfb1e41f638215c7768dceb67e776765a10a6bbacc8409692,15,9,2,0,7,2,0.18556848009455285,0.19600290524410302,0.010434425149550175,0.010434425149550175,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,07d9acea2e1a8a4d97f6bad154b81549d0e1394e038a2fda5a92b9a00067effc,0.3384332777875887,0.2686686314482789,0.65625,2,True,26
SB2759,Implantation complication,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by implantation complication",remaining_5256,6f812313c806bcb3fa10a1fcf430e3498ca11da48cb15c05d429814a014dec0d,1431,612,49,58,621,107,0.14736324934889566,0.16547932977517987,0.01811608042628421,0.01811608042628421,AWAY_FROM_REFERENCE,0.04053109713487072,MINOR,1,223,,,ed2500868b87bac16f81825b9e731fe9262225ed4ea650a62e74ddd36c8d41a4,0.33835617435050114,0.26857460286646484,0.65625,-9,True,27
SB3243,Malaria,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by malaria",remaining_5256,5aca3d5cf4f87e75e6eea7f4bfa4c1a2f396ce103e6413fc1febd9ebf3223f17,15,9,1,0,8,1,0.18696597812627624,0.19412268505675545,0.007156706930479206,0.007156706930479206,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,ae25736454db2bb85ff937f32223dc343c588a12b643cb84ea9a0b8c7bab5db2,0.33831999079428227,0.2668155375540028,0.6640625,1,True,28
SB1095,Cheyne-Stokes respiration,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by cheyne-stokes respiration",remaining_5256,60ca03511a056c5b3583aae5459bbf94fa837ce85fc88a044f52d07ec4b32c8f,36,17,1,1,17,2,0.1761175091395848,0.18170202857278595,0.005584519433201152,0.005584519433201152,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,37462c7963c8acc4a2ae560a103b452bf675dff9f84b1d2c34e53c7823817c69,0.3382038441286739,0.26667389527887064,0.6640625,0,True,29
SB1653,Dysacusis,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by dysacusis",remaining_5256,83dd7c8dc9096899e123a0b56efac5dc22bf84ba5ce042033ee3bda4b970f675,276,76,8,9,77,17,0.14584765483583428,0.1524312007204346,0.006583545884600306,0.006583545884600306,AWAY_FROM_REFERENCE,0.03260869565217391,MINOR,1,230,,,9505f6f1065b1fc982598241dcc1d18043b6ca24f40750a43eb027dd0292153c,0.3381808057653341,0.2683607387382123,0.65625,-1,True,30
SB5211,Thrombocytopenic purpura,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by thrombocytopenic purpura",remaining_5256,9bed5dc6940d1e7d86f7ccf72deb6adc68bad3e827f4804372bbd776e3e78085,15,2,0,2,4,2,0.13459597358286346,0.14451068449638926,0.009914710913525804,0.009914710913525804,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,230,,,893c69e46a7f8217236015b33d34ce805fbb63b7edaf0ab323c7ade41d632f5d,0.33812297510275413,0.2631453964667734,0.6796875,-2,True,31
SB1060,Cervical smear test positive,cochlear-mechanical and auditory-neural transduction structure,detectable presence of the measured target where the reference state is absent or lower,remaining_5256,e6c45b5a0416e1f3ba6cafdc593c8bc482d64336b345def4732788a15915b16d,276,84,13,6,77,19,0.14938380324949752,0.15633743854896298,0.006953635299465466,0.006953635299465466,AWAY_FROM_REFERENCE,0.021739130434782608,MINOR,1,230,,,821f6f0a246ba859f1416587ceccc4959aaafe9107a373fa016bb7b4dd481271,0.33806683592577835,0.2665068121046078,0.6640625,7,True,32
SB3924,Palpitations,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by palpitations",remaining_5256,6419b2129dd17c24383265a9ac7d6bbcbd37ee94508749ae08ede9238ad7bc69,21,6,1,0,5,1,0.14685799366248542,0.15866022092535936,0.011802227262873943,0.011802227262873943,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f51b414f2ccd0eca65faf95b408b0cf12971a657672c505381968eb31321475d,0.3379643393036079,0.2698116942726926,0.6484375,1,True,33
SB4630,Respiratory sighs,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by respiratory sighs",remaining_5256,8e6d51432d19e871bf1c91753cd20b67ef1b509026ce7f5579173171c9df50a2,36,17,2,1,16,3,0.1896071251697311,0.19362338814881985,0.004016262979088747,0.004016262979088747,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,4be895cb0bfe63cdb9ebf536640baf5542171adb9237a15fc07d74a17a6effad,0.33724505433074964,0.26893451747652397,0.6484375,1,True,34
SB1901,Esophageal erosions,"oesophageal mucosal, peristaltic, and sphincter-control structure","altered configuration or regulated output of the named structure, expressed as the state described by esophageal erosions",remaining_5256,33bb0f436a701a98d7541f82ce25c0670382daf5815eb9aad07aa79718ae9728,28,8,4,1,5,5,0.10884672151665953,0.12602818972134955,0.01718146820469002,0.01718146820469002,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,231,,,76758bd4bb35889fa3579541929588c07c1929c63091864ac1776d7fdc2ddb92,0.3372170922902985,0.27576017352475435,0.6171875,3,True,35
SB3950,Papanicolaou smear suspicious,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by papanicolaou smear suspicious",remaining_5256,92ac72fa466cf1fae294dcc47b58fc6838b8e88314e9994acadca336b886027c,276,75,7,14,82,21,0.14338696113085614,0.15122528389731338,0.00783832276645724,0.00783832276645724,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,0e7aeda93d5fc3d5ca480cd5bcb973751a01c869e928e42dd1d04cbe975c9ef2,0.3370588878829299,0.2687074852230853,0.6484375,-7,True,36
SB4410,Psoriatic plaque,"cutaneous epidermal-dermal barrier, appendage, vascular, and immune structure","altered configuration or regulated output of the named structure, expressed as the state described by psoriatic plaque",remaining_5256,7678a85ff6b672922836e78fd32ba392683ef3c0d2cffe91dd2bfe0a63e04096,300,112,8,16,120,24,0.1686655265186494,0.17233747408189193,0.003671947563242517,0.003671947563242517,AWAY_FROM_REFERENCE,0.05333333333333334,MINOR,1,231,,,aeb58493e542a4939a3aa980e5b84fe1462d05d774f7a8d1409ea81cf4006ef4,0.3369665245167122,0.2651649689228198,0.6640625,-8,True,37
SB2520,Herpes simplex,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by herpes simplex",remaining_5256,eba194e9365ac813479658187dac4c46ad44350f133d33885a8244e67d8c6cbf,15,9,2,0,7,2,0.1870246240831105,0.1955409997630797,0.008516375679969213,0.008516375679969213,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,1bb1b83b16843224c808b12ce2b07100676bfc75bd18771bb622c05c8b7d4a37,0.33693286076644,0.26683885459321954,0.65625,2,True,38
SB2246,Genital herpes,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by genital herpes",remaining_5256,d8808445eff6c18681c62fd0aa30ff148705d575fde5776b811629f597708ab4,15,9,1,0,8,1,0.19256631266702928,0.2004666230393275,0.007900310372298214,0.007900310372298214,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,5278cfb6c02a7b49b17c048869e69195cb3f934ab475c3430ec5a68ac220fd42,0.3367999508133508,0.27010664733335465,0.640625,1,True,39
SB2816,Infrequent bowel movements,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by infrequent bowel movements",remaining_5256,593f4e93f36acd0bafee03df24a11bfaed018cd6c3dec1a3569a57b677a0e8ac,276,93,4,12,101,16,0.11679542417405409,0.13327940664897142,0.016483982474917336,0.016483982474917336,AWAY_FROM_REFERENCE,0.043478260869565216,MINOR,1,231,,,6350aebacfa78053ed3ee9c65ebf298ad201f309b8e5c44c44253c679fbb6d68,0.33652319717520035,0.27148408192097606,0.6328125,-8,True,40
SB1745,Electrocardiogram QRS complex,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by electrocardiogram qrs complex",remaining_5256,c0c1f09aa3311e2017c589a9b03ca52513f24b3b73c0736419563d4d6daaecbd,21,6,1,0,5,1,0.1384773224115069,0.14882685564315545,0.010349533231648556,0.010349533231648556,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,26ffc49dfc972c732d18aedf3b7d7d64fc4c6f7c077ab83c8ff8651f3344f10f,0.33641432690340034,0.26963637427243947,0.640625,1,True,41
SB1707,Ear pruritus,cochlear-mechanical and auditory-neural transduction structure,aberrant cutaneous sensory signaling associated with local barrier/immune perturbation,remaining_5256,0a54686855766afe8283c177e0965860a1bd9b37668beeb895cc901d7409e3a4,276,75,12,11,74,23,0.1564068132670552,0.16716362300330145,0.010756809736246264,0.010756809736246264,AWAY_FROM_REFERENCE,0.03985507246376811,MINOR,1,230,,,07ea6143474623abe1d015b6f09d46955928c0d5d635dd63d36025858760a6a2,0.33623263982623086,0.2642699875929645,0.6640625,1,True,42
SB1747,Electrocardiogram QRS complex prolonged,cardiac conduction and myocardial rhythm structure,event duration or measured interval extended beyond the reference timing range,remaining_5256,fe64392959eee8b6752fe6593ca5bec6004aadf5946ee36d53e5418742c8346d,21,4,1,0,3,1,0.14776129614468225,0.15729335676095135,0.0095320606162691,0.0095320606162691,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,1c3c9969c436e5485ccad03f554854fe96d129ef7d01c9126beced8d9fdd3a1c,0.3359695313037101,0.27080887963867084,0.6328125,1,True,43
SB1749,Electrocardiogram QT corrected interval prolonged,cardiac conduction and myocardial rhythm structure,event duration or measured interval extended beyond the reference timing range,remaining_5256,fe64392959eee8b6752fe6593ca5bec6004aadf5946ee36d53e5418742c8346d,21,4,1,0,3,1,0.14776129614468225,0.15729335676095135,0.0095320606162691,0.0095320606162691,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,1305a240134461492b64494bbb746e1e4b65a54dbf8917d6741c565e55c07982,0.3359695313037101,0.27080887963867084,0.6328125,1,True,44
SB1752,Electrocardiogram QT prolonged,cardiac conduction and myocardial rhythm structure,event duration or measured interval extended beyond the reference timing range,remaining_5256,fe64392959eee8b6752fe6593ca5bec6004aadf5946ee36d53e5418742c8346d,21,4,1,0,3,1,0.14776129614468225,0.15729335676095135,0.0095320606162691,0.0095320606162691,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,bc752cd5209bb3c52dcd1d2a2aaf562cc98dffb0dbcbabe1111986350ff9680e,0.3359695313037101,0.27080887963867084,0.6328125,1,True,45
SB1748,Electrocardiogram QT corrected interval,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by electrocardiogram qt corrected interval",remaining_5256,166f50d888bb6e4203959b9fd2594f5a061ce693eb24c5ea40b9bd4608ab231d,21,6,1,0,5,1,0.1368714827996631,0.14819759224899887,0.011326109449335764,0.011326109449335764,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,b6c444bff6060a63424147e0b5cf1d49a6ef1f266280e5324fe6b820ad105acc,0.335705466152812,0.27048684896684394,0.6328125,1,True,46
SB4181,Platelet aggregation inhibition,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by platelet aggregation inhibition",remaining_5256,fc22bda7491db1b571c58138a6c803801d36f7a415d0a2b39eec5b16c25b2442,15,6,3,0,3,3,0.14225992264270793,0.15092378333959977,0.008663860696891845,0.008663860696891845,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,d59faca8d50712d5f9c6caf8c98b0df04d4f31ba6a7cfaf8838e1c245879d8f4,0.33566751992304683,0.2652957560037157,0.65625,3,True,47
SB1738,Ejaculation failure,"male gonadal, ductal, accessory-gland, and reproductive-output structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,1d0833fe50a2c4502080245f0c6f4cd496af6493406d7f28bbcea744a7a4c0a5,190,98,11,9,96,20,0.15921224534672362,0.17355400120930475,0.01434175586258113,0.01434175586258113,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,253fbcd11cecf70778a86fe8da0e773d20dd3176b0d0ed8efa9f7c0f08e099fb,0.3355628392062384,0.26688303561736393,0.6484375,2,True,48
SB1869,Erectile dysfunction,"male gonadal, ductal, accessory-gland, and reproductive-output structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,1d0833fe50a2c4502080245f0c6f4cd496af6493406d7f28bbcea744a7a4c0a5,190,98,11,9,96,20,0.15921224534672362,0.17355400120930475,0.01434175586258113,0.01434175586258113,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,22d0b1365612eff3cb2e7faa3f475870e91bf9ee1bbaf03cc9a80444c401325f,0.3355628392062384,0.26688303561736393,0.6484375,2,True,49
