baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB1992,Faecal occult blood positive,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure",detectable presence of the measured target where the reference state is absent or lower,remaining_5256,d66dd724b71fdcc4d1b8bda98f0da2232522b40e99aaa998a264b54d7b46f6be,276,94,3,10,101,13,0.12432527573333763,0.1415255122672756,0.017200236533937985,0.017200236533937985,AWAY_FROM_REFERENCE,0.036231884057971016,MINOR,1,231,,,28d665d34fc7d4cd6d5ff5c1efe2b16a62d392c7b5f78c85c53b9134efba99a6,0.3173911500656136,0.2481523171531873,0.6328125,-7,True,11
SB1095,Cheyne-Stokes respiration,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by cheyne-stokes respiration",remaining_5256,60ca03511a056c5b3583aae5459bbf94fa837ce85fc88a044f52d07ec4b32c8f,36,17,1,1,17,2,0.1761175091395848,0.18008685051057283,0.003969341370988033,0.003969341370988033,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,14e71d1f624d5260093e8869256af881c078234bd72da66c83567055df244bd3,0.316998649646882,0.24424378005717318,0.6484375,0,True,12
SB4488,QRS complex,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by qrs complex",remaining_5256,59c7d51fb813157dbd76263f48312d79c7d830fc2077e99a306ee838835fdf1c,21,6,1,0,5,1,0.15148360021134188,0.15974209433004805,0.008258494118706161,0.008258494118706161,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,006c8847347ce8e5f851d890912f14c719629ce94606a03ea1874e6cf908ff9e,0.31682615738102166,0.2457483626597825,0.640625,1,True,13
SB0348,Antidiuresis,renal collecting-duct vasopressin water-reabsorption structure,urine output reduced by increased water retention relative to the reference fluid-balance state,established_478,6212173108f74847102ca442fcf5d9ea18bacf2e271e48de0e2b9dd0bf32cc7e,15,13,0,2,15,2,0.17642730980684762,0.18062602007475825,0.0041987102679106325,0.0041987102679106325,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,231,,,9e8c58829ded1984fba0273094823427d3158215fab8a62bd1823d91c4b9a090,0.3168222305232467,0.242313695760057,0.65625,-2,True,14
SB1707,Ear pruritus,cochlear-mechanical and auditory-neural transduction structure,aberrant cutaneous sensory signaling associated with local barrier/immune perturbation,remaining_5256,0a54686855766afe8283c177e0965860a1bd9b37668beeb895cc901d7409e3a4,276,75,12,11,74,23,0.1564068132670552,0.16324375052497986,0.006836937257924669,0.006836937257924669,AWAY_FROM_REFERENCE,0.03985507246376811,MINOR,1,230,,,2a0efca319b56d02ad5af0030ba6a8dd2d4f5bb78766ad923fdcefab3fb390e4,0.316780072663145,0.24054734471115247,0.6640625,1,True,15
SB1901,Esophageal erosions,"oesophageal mucosal, peristaltic, and sphincter-control structure","altered configuration or regulated output of the named structure, expressed as the state described by esophageal erosions",remaining_5256,33bb0f436a701a98d7541f82ce25c0670382daf5815eb9aad07aa79718ae9728,28,8,4,1,5,5,0.10884672151665953,0.12266467851219409,0.013817956995534564,0.013817956995534564,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,231,,,bceddd510b1677ea8f9a5b8e7f12f8ae1e182e90d429c5443b962211a1db3de0,0.31671900369546346,0.2541923825554433,0.6015625,3,True,16
SB2347,HCV coinfection,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by hcv coinfection",remaining_5256,6b2317f2bf8683ca8f9cfe8c5be4a46e10a450c60fffcc1926a9a6d0ed623459,15,9,2,0,7,2,0.189780525200812,0.19868636504547,0.008905839844657981,0.008905839844657981,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,263635f808d6abb3cf73cbe7873682dabe6748906e7afcc5ca4058f125c25906,0.3159973586031961,0.2430226934185319,0.6484375,2,True,17
SB1702,Ear feels clogged,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by ear feels clogged",remaining_5256,8b8b7371170a9e4b2c5c42675f0f54fd8075e39b00fff2fe855668b836c4a9db,276,78,10,9,77,19,0.14523810278802107,0.14908482257043554,0.003846719782414465,0.003846719782414465,AWAY_FROM_REFERENCE,0.03260869565217391,MINOR,1,230,,,3d405e8fb67c8f4c6810d480c369e05f0277342d988048ed12725fff6cf64846,0.31580995391315964,0.24279415111360936,0.6484375,1,True,18
SB2759,Implantation complication,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by implantation complication",remaining_5256,6f812313c806bcb3fa10a1fcf430e3498ca11da48cb15c05d429814a014dec0d,1431,612,43,49,618,92,0.14736324934889566,0.16248377400600744,0.015120524657111778,0.015120524657111778,AWAY_FROM_REFERENCE,0.03424178895877009,MINOR,1,223,,,73badf1a177afe907df7ebf3a625cf1387bec136b1360044c10d1c323ec27113,0.3156184884517727,0.2442755956728936,0.640625,-6,True,19
SB2816,Infrequent bowel movements,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by infrequent bowel movements",remaining_5256,593f4e93f36acd0bafee03df24a11bfaed018cd6c3dec1a3569a57b677a0e8ac,276,93,4,10,99,14,0.11679542417405409,0.13027054682841277,0.013475122654358684,0.013475122654358684,AWAY_FROM_REFERENCE,0.036231884057971016,MINOR,1,231,,,4912bc6f8ed7ea3ed2ca5677d912d50f7e237b67f59dcef6b5c24177c5afa124,0.31539524061904883,0.249148159291523,0.6171875,-6,True,20
SB1653,Dysacusis,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by dysacusis",remaining_5256,83dd7c8dc9096899e123a0b56efac5dc22bf84ba5ce042033ee3bda4b970f675,276,76,8,9,77,17,0.14584765483583428,0.14918981933484488,0.0033421644990105914,0.0033421644990105914,AWAY_FROM_REFERENCE,0.03260869565217391,MINOR,1,230,,,7110ffab3c947da81209e8a845eebd87ed1e0a1cf706d80628865730143edb79,0.3152583727385435,0.2438364301689555,0.640625,-1,True,21
SB1574,"Disorders of fluid, electrolyte and acid-base balance",vestibular sensory-transduction and balance-control structure,"dysregulated structural-functional state involving disorders of fluid, electrolyte and acid-base balance",remaining_5256,46ce24c74642293d2f518b100560adec89d60d320e3455bbd29990dcc1afe5b2,15,6,1,0,5,1,0.17134989257566446,0.18144854597689108,0.01009865340122662,0.01009865340122662,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,12d9ed95952ec471e54b340af36ea2ce705edb2c968d3eda064d71da82a27750,0.3150749682273787,0.2384679490577789,0.6640625,1,True,22
SB3427,Mucous stools,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by mucous stools",remaining_5256,06ac5d40d823bf5ea15df7938fbc5709388f3df86b063e7d0de63c9cac0f2ff9,276,87,4,17,100,21,0.1133198145394787,0.12814559374798096,0.014825779208502254,0.014825779208502254,AWAY_FROM_REFERENCE,0.06159420289855073,MINOR,1,231,,,85b7a6b12733d8ae71588b809cecf4c47eaff2c4dbb295d4791f0bb3cc33fa41,0.31500958675997137,0.2503927887316725,0.609375,-13,True,23
SB4181,Platelet aggregation inhibition,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by platelet aggregation inhibition",remaining_5256,fc22bda7491db1b571c58138a6c803801d36f7a415d0a2b39eec5b16c25b2442,15,6,3,0,3,3,0.14225992264270793,0.14751208095926494,0.00525215831655701,0.00525215831655701,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,837af99ac626f09ac83f42cdb688c4ae4c5726befdd2ad1c5c14514a0333d456,0.31468453494798587,0.23970674993656815,0.65625,3,True,24
SB2919,Intestinal diaphragm disease,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by intestinal diaphragm disease",remaining_5256,008a6645f67c72f802193e8ed06b7a57493cf0beb5dafeecabe454121585cf5c,276,88,4,19,103,23,0.12212400218899444,0.13788939818036505,0.015765395991370612,0.015765395991370612,AWAY_FROM_REFERENCE,0.06884057971014493,MINOR,1,231,,,51cf88ff10707407deb386ccc5fd8d16fdcd425cb6bd4f40401cad331429b774,0.31466888141223226,0.2516922334295516,0.6015625,-15,True,25
SB3278,Medical device complication,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by medical device complication",remaining_5256,89e350564c3eafba5ff08c39c8c8e2a7afbcdeff36c1aa89cc7bc86aa6808196,1431,616,41,50,625,91,0.14325476392176872,0.16083263696561167,0.01757787304384295,0.01757787304384295,AWAY_FROM_REFERENCE,0.03494060097833683,MINOR,1,223,,,53f5b7d1085bc9b21789834b697410779ba0545a434e3cbea0de42126944f3dd,0.314423655742035,0.2462483606610183,0.625,-9,True,26
SB5070,Subileus,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by subileus",remaining_5256,e7490defd7f6f1def21b95c4df3462687f9cc0391108258cb0adb7fb06779b87,276,103,4,10,109,14,0.11884967812578007,0.13160578259842393,0.012756104472643859,0.012756104472643859,AWAY_FROM_REFERENCE,0.036231884057971016,MINOR,1,231,,,ae55c368c72a44557264aed3e2e4537d201f670c7e32a06b2fa36b6d55d019a7,0.314421884832251,0.24796114003933045,0.6171875,-6,True,27
SB0574,Barrett's oesophagus,"oesophageal mucosal, peristaltic, and sphincter-control structure",replacement of normal distal esophageal squamous epithelium by metaplastic columnar epithelium,remaining_5256,d539cec7a344d9e9f6c6ea1c82e108ad4122d7c97853c01d412ecf120bdd2ceb,28,9,1,0,8,1,0.15733511064354255,0.16653505459181372,0.009199943948271172,0.009199943948271172,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,fe7d26b732959dbf0472066eace6bbb85e0cbe79749c3e3e62ab6df2363118d6,0.314183429398035,0.2459554017049208,0.625,1,True,28
SB1996,Faeces hard,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by faeces hard",remaining_5256,2f651782231dd958af2bd82d3058bf41532bd31e5c918c1db3cbba5640f369fb,276,86,5,17,98,22,0.11512182647883773,0.13009862230191716,0.014976795823079425,0.014976795823079425,AWAY_FROM_REFERENCE,0.06159420289855073,MINOR,1,231,,,a914b53966cde07af5640ed0cf9adadfd3c83fe5c580d515c6dc12bf0388ff5f,0.31417594284400807,0.24937614980976597,0.609375,-12,True,29
SB3924,Palpitations,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by palpitations",remaining_5256,6419b2129dd17c24383265a9ac7d6bbcbd37ee94508749ae08ede9238ad7bc69,21,6,1,0,5,1,0.14685799366248542,0.15553529223849005,0.008677298576004633,0.008677298576004633,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,accef8970a0cfb81e9de3fbc9461e01d3e80295cc0c0363a0129184b00e048d5,0.31410124825535274,0.2441402417748204,0.6328125,1,True,30
SB4410,Psoriatic plaque,"cutaneous epidermal-dermal barrier, appendage, vascular, and immune structure","altered configuration or regulated output of the named structure, expressed as the state described by psoriatic plaque",remaining_5256,7678a85ff6b672922836e78fd32ba392683ef3c0d2cffe91dd2bfe0a63e04096,300,112,8,14,118,22,0.1686655265186494,0.16875148818081165,8.596166216223722e-05,8.596166216223722e-05,AWAY_FROM_REFERENCE,0.04666666666666667,MINOR,1,231,,,026ec9b8a814f49fbe671e1c150e23e4c934af1e7da1a4585da04ba3ff0a53dc,0.31374656820076824,0.2402778270741076,0.6484375,-6,True,31
SB4180,Platelet aggregation increased,"platelet production, activation, adhesion, and aggregation structure",measured or functional quantity shifted above its reference structural range,remaining_5256,62b09bb4bb1149fcafe71493ada05f8e210f2b2933583a401d507190df945dd9,15,5,2,1,4,3,0.13984969754819754,0.14455430452861673,0.00470460698041919,0.00470460698041919,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,f01a886884b2fe5a68a396a54cb8c0434521d67b3c65ae3a376a1d93a8934c7d,0.3136922888722862,0.24192657179547095,0.640625,1,True,32
SB5291,Torsade de pointes,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by torsade de pointes",remaining_5256,3192e1070511a49041ad8a3754f358163e3cf6060270b583fa74a80a4de403eb,21,6,1,0,5,1,0.1567695278865724,0.16565480112782738,0.008885273241254987,0.008885273241254987,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,b8c8d07633e01a4bb3e6f7824910162c0f1008cb43df9f8a8cbfbec8ad247200,0.3135617379604362,0.2417673633663856,0.640625,1,True,33
SB1738,Ejaculation failure,"male gonadal, ductal, accessory-gland, and reproductive-output structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,1d0833fe50a2c4502080245f0c6f4cd496af6493406d7f28bbcea744a7a4c0a5,190,98,10,9,97,19,0.15921224534672362,0.1703275088327072,0.011115263485983573,0.011115263485983573,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,44bc73d84ab79a255fde8bbd56df7bde8465b4255a353a5789200d7892d83b01,0.3135387035588112,0.2434542116570868,0.6328125,1,True,34
SB1869,Erectile dysfunction,"male gonadal, ductal, accessory-gland, and reproductive-output structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,1d0833fe50a2c4502080245f0c6f4cd496af6493406d7f28bbcea744a7a4c0a5,190,98,10,9,97,19,0.15921224534672362,0.1703275088327072,0.011115263485983573,0.011115263485983573,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,b9125b04fd9f8efa7e5165bf5b515a636593fa9a3f3be1c688f689e60fc426f4,0.3135387035588112,0.2434542116570868,0.6328125,1,True,35
SB1657,Dysautonomia,sympathetic-parasympathetic autonomic-control network,"altered configuration or regulated output of the named structure, expressed as the state described by dysautonomia",remaining_5256,6cb7592d0f0f7d73b643ad03f4b45352cda19a0736a9b34493954077263d14f7,78,37,8,1,30,9,0.15918385607545782,0.16615770690805565,0.006973850832597828,0.006973850832597828,AWAY_FROM_REFERENCE,0.01282051282051282,MINOR,1,223,,,f2cc758cda636726a28f58c58b272f526197bf472daaedca28f7e8a9b40bcdc5,0.3133140763924938,0.24146533706401685,0.640625,7,True,36
SB3950,Papanicolaou smear suspicious,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by papanicolaou smear suspicious",remaining_5256,92ac72fa466cf1fae294dcc47b58fc6838b8e88314e9994acadca336b886027c,276,75,7,14,82,21,0.14338696113085614,0.14780209211778472,0.004415130986928584,0.004415130986928584,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,68e5849d92592f4d6a7de7a4e9dc720a0540bbc8dcd6100041fa7c8a2f655590,0.31322218677343394,0.24306821557735847,0.6328125,-7,True,37
SB1426,Deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,6802f2a6979aca30c8137698d36896520c9c376557baff5af89cbac14533aa4c,0.3131507351111564,0.24126614037945904,0.640625,-6,True,38
SB1427,Deafness bilateral,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,821b54741a1ee900d84e2f59172e643cee564c28093acc016d9431e9b511d832,0.3131507351111564,0.24126614037945904,0.640625,-6,True,39
SB1428,Deafness neurosensory,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,77a2a3c184da95da114d0ceffa83c32a6596b1e98e4f34968024d15bfaafd971,0.3131507351111564,0.24126614037945904,0.640625,-6,True,40
SB1429,Deafness permanent,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,414185c7be2b8d4db1611aa5761c87c536c36d0e4884e584c4afa84cc201708d,0.3131507351111564,0.24126614037945904,0.640625,-6,True,41
SB1430,Deafness transitory,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,9ba57e37ae59d00631b89d9f1963ffbc15d1b959f5cc72a842f830f5e024a273,0.3131507351111564,0.24126614037945904,0.640625,-6,True,42
SB1431,Deafness unilateral,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,89f059b54d0d4e1745f6740ca3b138d165df13159e023c88990f2e72280589cc,0.3131507351111564,0.24126614037945904,0.640625,-6,True,43
SB4007,Partial permanent deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,b3e7c4839dff4171894bd9541af56067adb9d7b6bcf40fb4ec63dd7d07e3073e,0.3131507351111564,0.24126614037945904,0.640625,-6,True,44
SB4009,Partial transitory deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,dbd3f661fe7dd30b385c6ed12752ba9005eec1a025939bb3739d97366f09ba0f,0.3131507351111564,0.24126614037945904,0.640625,-6,True,45
SB5076,Sudden deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1714766423473011,0.005372720382445184,0.005372720382445184,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,53caf1f47db2a11484c8ee457135d12bffcbe571e75ca4c506ce73280869f0b4,0.3131507351111564,0.24126614037945904,0.640625,-6,True,46
SB2928,Intestinal perforation,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by intestinal perforation",remaining_5256,c6ea97ed02ba51f0f7127a666a4a7660b5b8d08c66085d719a0757eaada5e7ac,276,89,5,18,102,23,0.11871820269216538,0.1334348538350112,0.014716651142845816,0.014716651142845816,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,231,,,273c7a39293df420325100b2c554a3ef225eb4fe826f2781e5c2d0e52ca862d0,0.3130277487954505,0.2462609741407933,0.6171875,-13,True,47
SB0244,Altered state of consciousness,ascending arousal and cortical-consciousness structure,"altered configuration or regulated output of the named structure, expressed as the state described by altered state of consciousness",established_478,f84a96f595f58ae2c2a187f7c1790b83990e14c64b5b891bf05d25e394bb540c,703,269,35,23,257,58,0.14628634624130965,0.15221269449394514,0.005926348252635494,0.005926348252635494,AWAY_FROM_REFERENCE,0.032716927453769556,MINOR,1,223,,,ca3fceedf3ad20d2aabc82051b2f0a325130303b1caf3f8c46a5f0931634d641,0.31280730515625943,0.2459921404344627,0.6171875,12,True,48
SB2198,Gastrointestinal fullness,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by gastrointestinal fullness",remaining_5256,14a10243d06310a7a60311b1fb5f20b97ef975452d37cc1a89d0a59c794d7dbe,276,95,4,15,106,19,0.12088888770421136,0.13553819023516334,0.01464930253095198,0.01464930253095198,AWAY_FROM_REFERENCE,0.05434782608695652,MINOR,1,231,,,c717a645074d98ab9da6697852fb73b8289d56478d7500595f9f264a886d6976,0.31278088949005534,0.24767486523177484,0.609375,-11,True,49
