baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB4566,Reflux gastritis,"oesophageal mucosal, peristaltic, and sphincter-control structure",retrograde transit across a normally directional junction or valve,remaining_5256,8091c0def5c9972431bb874819d723650fa7ec9c3b41e0e16072dbcfbc06b591,28,7,3,1,5,4,0.14878272005505488,0.15834284359726603,0.00956012354221114,0.00956012354221114,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,231,,,81e9d88633e4848b17b1a112e24eb6757fcd2d6b764330bdfcd60bbe9be14ff6,0.333762914320389,0.2681178833175476,0.6328125,2,True,11
SB0372,Aortic valve incompetence,aortic-valve leaflet coaptation and flow-closure structure,failure of valve closure producing abnormal retrograde flow,established_478,95df40eda08e33f0ac4c9a49d328fc587e8b8c0220b2ca8629ac2a7db9bfd9b4,2278,882,103,67,846,170,0.22906647280899362,0.23386451822461263,0.004798045415619012,0.004798045415619012,AWAY_FROM_REFERENCE,0.029411764705882353,MINOR,1,174,,,6203af5d6b98c7a713c28e2f68fbba1e4dab96443e7282230b9868801e83fb73,0.3336384711022382,0.25767648914907104,0.6796875,36,True,12
SB1060,Cervical smear test positive,cochlear-mechanical and auditory-neural transduction structure,detectable presence of the measured target where the reference state is absent or lower,remaining_5256,e6c45b5a0416e1f3ba6cafdc593c8bc482d64336b345def4732788a15915b16d,276,84,13,6,77,19,0.14938380324949752,0.15433589155767846,0.004952088308180946,0.004952088308180946,AWAY_FROM_REFERENCE,0.021739130434782608,MINOR,1,230,,,047f272323ac8a383b3ec4bcdcdd14e46d5ea41da13f0bf7c82c328293022f12,0.3335235495854676,0.26096621900666783,0.6640625,7,True,13
SB2919,Intestinal diaphragm disease,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by intestinal diaphragm disease",remaining_5256,008a6645f67c72f802193e8ed06b7a57493cf0beb5dafeecabe454121585cf5c,276,88,5,19,102,24,0.12212400218899444,0.13909431088012914,0.016970308691134695,0.016970308691134695,AWAY_FROM_REFERENCE,0.06884057971014493,MINOR,1,231,,,e8d44927cebd4d4bc4e08cb4c7d94c3a4b6139125057023180589afcbf42dfab,0.3325128895977334,0.27002334097284564,0.6171875,-14,True,14
SB5211,Thrombocytopenic purpura,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by thrombocytopenic purpura",remaining_5256,9bed5dc6940d1e7d86f7ccf72deb6adc68bad3e827f4804372bbd776e3e78085,15,2,0,1,3,1,0.13459597358286346,0.1422686696452944,0.007672696062430928,0.007672696062430928,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,e9a1aa0a3be6de7e8f2203d4c59294b409d7be2bfb6a4f36e4b274ed6c00c260,0.3324084687781841,0.2561764863148587,0.6796875,-1,True,15
SB5133,Syphilis,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by syphilis",remaining_5256,29cb6f46f39b8e76042da48fa4443cf2566b3f4a4cdb68e6e88db1cddda17a90,15,9,1,0,8,1,0.19335173186580445,0.19975574028902265,0.006404008423218199,0.006404008423218199,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6d2835c78d449cf5897a0edad9f04d71009949263baa5ffe13c45c4435e315ab,0.3321776523131667,0.262754758918496,0.6484375,1,True,16
SB1657,Dysautonomia,sympathetic-parasympathetic autonomic-control network,"altered configuration or regulated output of the named structure, expressed as the state described by dysautonomia",remaining_5256,6cb7592d0f0f7d73b643ad03f4b45352cda19a0736a9b34493954077263d14f7,78,37,8,1,30,9,0.15918385607545782,0.16768009684494456,0.00849624076948674,0.00849624076948674,AWAY_FROM_REFERENCE,0.01282051282051282,MINOR,1,223,,,5271325fae9775afa8e7863346ae0420cad70357b8ccb922e7c8403249ba2054,0.3320796075794402,0.2609202531456588,0.65625,7,True,17
SB1426,Deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,a3fb0451107be244b157bfd29d56b5e614e5b4e40c11f2b6e04e1910a68fee78,0.3319163307688124,0.2607211350839176,0.65625,-6,True,18
SB1427,Deafness bilateral,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,cc5a4d3981be516832bc6f08f554f88657ee266e5d9bf854b8e24af08712434c,0.3319163307688124,0.2607211350839176,0.65625,-6,True,19
SB1428,Deafness neurosensory,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,d39f309ab9cfb4ce7489a722386d5bfdf02038e6ee0db4a2337512259b3c02c5,0.3319163307688124,0.2607211350839176,0.65625,-6,True,20
SB1429,Deafness permanent,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,3951ccb4622b45f57de2bc84971e7c353512a03b9c4788c64d0fe8864df27783,0.3319163307688124,0.2607211350839176,0.65625,-6,True,21
SB1430,Deafness transitory,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,a377c6a55854eb7fc31d2599f026fbaca66a7c139d994340737f32ed8dd7afba,0.3319163307688124,0.2607211350839176,0.65625,-6,True,22
SB1431,Deafness unilateral,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,dd11eee8ca233d74a8acddc300fbfb66c0c5721e6816e264e77a03e557595f0e,0.3319163307688124,0.2607211350839176,0.65625,-6,True,23
SB4007,Partial permanent deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,ffa4f1f012971e013e5e030aed12181f06ea4bd629573c4b150e971bafd0eb68,0.3319163307688124,0.2607211350839176,0.65625,-6,True,24
SB4009,Partial transitory deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,98b965b106f1547b15b9cacbeb69e4835918f8a1801f59deda36613d745f74d6,0.3319163307688124,0.2607211350839176,0.65625,-6,True,25
SB5076,Sudden deafness,cochlear-mechanical and auditory-neural transduction structure,reduction or loss of auditory mechanical/neural signal transduction,remaining_5256,7c8f44187ea8218fc30c19e54782f9e0fd88cf82ef4a5bed429e8cb8568c5f8e,276,65,8,14,71,22,0.1661039219648559,0.1730363206002351,0.0069323986353792,0.0069323986353792,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,615ca234c1c00dbe38fccc21156b922207ac22e0a89780a35d246411beeb026d,0.3319163307688124,0.2607211350839176,0.65625,-6,True,26
SB1707,Ear pruritus,cochlear-mechanical and auditory-neural transduction structure,aberrant cutaneous sensory signaling associated with local barrier/immune perturbation,remaining_5256,0a54686855766afe8283c177e0965860a1bd9b37668beeb895cc901d7409e3a4,276,75,12,11,74,23,0.1564068132670552,0.16470631411744052,0.008299500850385333,0.008299500850385333,AWAY_FROM_REFERENCE,0.03985507246376811,MINOR,1,230,,,e63987fc954ba89c06b0e37fc586df4d1e32314429febfe746a7b4dc9f80d625,0.3313055997793283,0.25826140216991256,0.6640625,1,True,27
SB1095,Cheyne-Stokes respiration,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by cheyne-stokes respiration",remaining_5256,60ca03511a056c5b3583aae5459bbf94fa837ce85fc88a044f52d07ec4b32c8f,36,17,1,1,17,2,0.1761175091395848,0.18060274533492415,0.004485236195339359,0.004485236195339359,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,3e64b93eb4101413ade2fc469b187be9029a2a4367e0e777d2e055a925c12d93,0.33093768573273236,0.2612426045521127,0.6484375,0,True,28
SB1738,Ejaculation failure,"male gonadal, ductal, accessory-gland, and reproductive-output structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,1d0833fe50a2c4502080245f0c6f4cd496af6493406d7f28bbcea744a7a4c0a5,190,98,10,9,97,19,0.15921224534672362,0.1715203831924932,0.012308137845769562,0.012308137845769562,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,2dcf5d80a5837d46efa6ec38813451e5fafb6ff233f151b117cb76bc18e03826,0.33084018707784607,0.2611237037534708,0.6484375,1,True,29
SB1869,Erectile dysfunction,"male gonadal, ductal, accessory-gland, and reproductive-output structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,1d0833fe50a2c4502080245f0c6f4cd496af6493406d7f28bbcea744a7a4c0a5,190,98,10,9,97,19,0.15921224534672362,0.1715203831924932,0.012308137845769562,0.012308137845769562,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,24fdb1f75df326334fd348c578398d5fe0e0bf28154c69d6b04193442fff8373,0.33084018707784607,0.2611237037534708,0.6484375,1,True,30
SB5291,Torsade de pointes,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by torsade de pointes",remaining_5256,3192e1070511a49041ad8a3754f358163e3cf6060270b583fa74a80a4de403eb,21,6,1,0,5,1,0.1567695278865724,0.16702549830932734,0.010255970422754945,0.010255970422754945,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,b6468a46ffd00e09c39984776440e77459d553e72edb68fe1ad60dd46ab2376e,0.33063454598037617,0.2625878609516783,0.640625,1,True,31
SB1901,Esophageal erosions,"oesophageal mucosal, peristaltic, and sphincter-control structure","altered configuration or regulated output of the named structure, expressed as the state described by esophageal erosions",remaining_5256,33bb0f436a701a98d7541f82ce25c0670382daf5815eb9aad07aa79718ae9728,28,8,4,1,5,5,0.10884672151665953,0.1238398648526442,0.014993143335984671,0.014993143335984671,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,231,,,4a3c76358770fd829be1ab0aea30868ca7ea3a0e10391ea829a96a2f0e41dd9c,0.33044758301208943,0.27093455245376763,0.6015625,3,True,32
SB2759,Implantation complication,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by implantation complication",remaining_5256,6f812313c806bcb3fa10a1fcf430e3498ca11da48cb15c05d429814a014dec0d,1431,612,43,47,616,90,0.14736324934889566,0.1636324051085667,0.016269155759671028,0.016269155759671028,AWAY_FROM_REFERENCE,0.03284416491963662,MINOR,1,223,,,feb96cbc0dea91ec7bf5bf68a888ee8505c10eb8c588c9fb7c7b0e09fe0be146,0.3303301009625961,0.26221658653975133,0.640625,-4,True,33
SB1653,Dysacusis,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by dysacusis",remaining_5256,83dd7c8dc9096899e123a0b56efac5dc22bf84ba5ce042033ee3bda4b970f675,276,76,8,9,77,17,0.14584765483583428,0.15040192136817443,0.0045542665323401454,0.0045542665323401454,AWAY_FROM_REFERENCE,0.03260869565217391,MINOR,1,230,,,9b8b426e5d77142b08c83925c585d260042fdb31b396248c13c8bd697df1e7bf,0.3302661187785422,0.26213855948602705,0.640625,-1,True,34
SB4336,Proarrhythmia,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by proarrhythmia",remaining_5256,be538d0f51b281d0c06664fc841edb4a4e500fc03c2d595a0d3c856cd1260e19,21,6,1,0,5,1,0.1427075473666094,0.15226607741954823,0.00955853005293883,0.00955853005293883,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,384ddded0b4d731515b856a7018121838f1fe9389d7cc1102a5bc5885c9b49c1,0.3300455724916531,0.2635845396239672,0.6328125,1,True,35
SB3278,Medical device complication,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by medical device complication",remaining_5256,89e350564c3eafba5ff08c39c8c8e2a7afbcdeff36c1aa89cc7bc86aa6808196,1431,616,43,54,627,97,0.14325476392176872,0.16195544405509743,0.018700680133328706,0.018700680133328706,AWAY_FROM_REFERENCE,0.03773584905660377,MINOR,1,223,,,6437dc352689fe9bd21b7d958c37377f3dbeeda2f6f0ce477ca432723b6ebd91,0.3300261121094361,0.26527574647492214,0.625,-11,True,36
SB4181,Platelet aggregation inhibition,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by platelet aggregation inhibition",remaining_5256,fc22bda7491db1b571c58138a6c803801d36f7a415d0a2b39eec5b16c25b2442,15,6,3,0,3,3,0.14225992264270793,0.14879278044989408,0.006532857807186154,0.006532857807186154,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,04ff51a6afbecf0174e2036966fcf72658321a463f352522588027945906293a,0.3299871279880567,0.2583684487659228,0.65625,3,True,37
SB2517,Herpes NOS,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by herpes",remaining_5256,ac504f77d244b12ccf0f2e5cc2a0fe7fb89cdae57a4925d5fb741de5fa70c667,15,9,1,0,8,1,0.19038885964529595,0.1967396228329633,0.006350763187667363,0.006350763187667363,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,1d9900e00ad48f541b9b51e50a571535761a91d4424387213bcb55db9cb684a7,0.32964898407195814,0.25967101716092456,0.6484375,1,True,38
SB1992,Faecal occult blood positive,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure",detectable presence of the measured target where the reference state is absent or lower,remaining_5256,d66dd724b71fdcc4d1b8bda98f0da2232522b40e99aaa998a264b54d7b46f6be,276,94,2,11,103,13,0.12432527573333763,0.14253914296487835,0.018213867231540726,0.018213867231540726,AWAY_FROM_REFERENCE,0.03985507246376811,MINOR,1,231,,,614f3254b461aa69482e5bf15659c3708a99ad363fb75ae4fe8f9ed25be92ada,0.32962684350768134,0.2630738945215626,0.6328125,-9,True,39
SB3924,Palpitations,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by palpitations",remaining_5256,6419b2129dd17c24383265a9ac7d6bbcbd37ee94508749ae08ede9238ad7bc69,21,6,1,0,5,1,0.14685799366248542,0.15671226866940624,0.00985427500692082,0.00985427500692082,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,c8f817e6f0494cb23adff0892b8a7b3f0151f17eece6fe1e8afe044285f31357,0.32956397994253733,0.26299723163724065,0.6328125,1,True,40
SB2816,Infrequent bowel movements,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by infrequent bowel movements",remaining_5256,593f4e93f36acd0bafee03df24a11bfaed018cd6c3dec1a3569a57b677a0e8ac,276,93,4,10,99,14,0.11679542417405409,0.13139058380698,0.014595159632925903,0.014595159632925903,AWAY_FROM_REFERENCE,0.036231884057971016,MINOR,1,231,,,0f6e1f8959dea51079d80dbfcf5d216f957befc9a27532c01db78a85ce3dabe4,0.3295313305443439,0.2663872933467609,0.6171875,-6,True,41
SB4472,Purpura non-thrombocytopenic,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by purpura non-thrombocytopenic",remaining_5256,5b91c215ef5ae029d642287584593f4f056758cd724695dfa41c52c90da3523f,15,5,2,0,3,2,0.13895515156607563,0.14485860882493007,0.005903457258854439,0.005903457258854439,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,24ad518f0be2702e3539699a8348009d172d4a3689fa868bf4f03a6e0039123e,0.32910827804644016,0.25386680249565874,0.671875,2,True,42
SB2519,Herpes labialis,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by herpes labialis",remaining_5256,33d7a3aa30eeea4bfb1e41f638215c7768dceb67e776765a10a6bbacc8409692,15,9,2,0,7,2,0.18556848009455285,0.1941862100096199,0.00861772991506704,0.00861772991506704,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,2fc6da844a396af6d7c312dd5ceb243c6ef4d40c24eb606af1d1342c1a53c0c3,0.32904643954923235,0.26065114579174675,0.640625,2,True,43
SB2813,Influenza,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by influenza",remaining_5256,8e9fcdea28477c1e43159d326873b3cb9f62ea913f0ed053fa2cdf17669dce18,15,9,1,0,8,1,0.1797973302726541,0.18601775420311806,0.006220423930463959,0.006220423930463959,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f0a90b8c7df8a9f12f3e9ff25e3accbc23763991cdbab19306b73727819190e1,0.32893309160892753,0.25879797757186285,0.6484375,1,True,44
SB0536,Autoimmune thrombocytopenia,"platelet production, activation, adhesion, and aggregation structure",immune recognition directed against self-associated structures with sustained effector perturbation,remaining_5256,19aab52695c44ea385b2e27ae996d8f01206c2cedfca33bf814d7c49c6d0f529,15,3,0,1,4,1,0.12778094491380843,0.13576584492750787,0.007984900013699447,0.007984900013699447,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,da5b9f99d8a3dde5ef302a8009f41d62c0aea24ea51db084003fe02082a00de7,0.32887658099399353,0.26044400121218725,0.640625,-1,True,45
SB4410,Psoriatic plaque,"cutaneous epidermal-dermal barrier, appendage, vascular, and immune structure","altered configuration or regulated output of the named structure, expressed as the state described by psoriatic plaque",remaining_5256,7678a85ff6b672922836e78fd32ba392683ef3c0d2cffe91dd2bfe0a63e04096,300,112,8,14,118,22,0.1686655265186494,0.17010363800742923,0.001438111488779814,0.001438111488779814,AWAY_FROM_REFERENCE,0.04666666666666667,MINOR,1,231,,,d6e093eb8f1f7431eb53c6eae298e9193a4c3f12c22a9f6dfaf12d7a603c036b,0.32879829328652643,0.25863358937381276,0.6484375,-6,True,46
SB3950,Papanicolaou smear suspicious,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by papanicolaou smear suspicious",remaining_5256,92ac72fa466cf1fae294dcc47b58fc6838b8e88314e9994acadca336b886027c,276,75,7,14,82,21,0.14338696113085614,0.1490870105914529,0.005700049460596768,0.005700049460596768,AWAY_FROM_REFERENCE,0.050724637681159424,MINOR,1,230,,,3012e46955bf3ff2771ea0316176426c2a483c215bc6ce1995f03d490df2d597,0.32870791551481005,0.26195325062781716,0.6328125,-7,True,47
SB1574,"Disorders of fluid, electrolyte and acid-base balance",vestibular sensory-transduction and balance-control structure,"dysregulated structural-functional state involving disorders of fluid, electrolyte and acid-base balance",remaining_5256,46ce24c74642293d2f518b100560adec89d60d320e3455bbd29990dcc1afe5b2,15,6,1,0,5,1,0.17134989257566446,0.1821390899832589,0.01078919740759443,0.01078919740759443,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,b1d4e1a2265536d2be613060be88bfbe39dacc4a489b871514e9543ff8524c8f,0.3282200507745471,0.25449853752993545,0.6640625,1,True,48
SB3243,Malaria,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by malaria",remaining_5256,5aca3d5cf4f87e75e6eea7f4bfa4c1a2f396ce103e6413fc1febd9ebf3223f17,15,9,1,0,8,1,0.18696597812627624,0.19252184139404083,0.0055558632677645825,0.0055558632677645825,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,848af98e2ad53530717440705247b469ca7414facd5fae8ea8d3150fc61c7727,0.328021990035794,0.25768687809243174,0.6484375,1,True,49
