baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB0017,Abdominal distension gaseous,intestinal smooth-muscle motility and luminal-volume structure,increased luminal or compartment volume/pressure causing geometric expansion,established_478,aff06a07a9db84cf7882de15f0cee76ab5b8a2cd69f7a510c69dc3155e346ae2,351,114,3,9,120,12,0.13435134946289962,0.1498203934871276,0.015469044024227996,0.015469044024227996,AWAY_FROM_REFERENCE,0.02564102564102564,MINOR,1,223,,,9606e686b06d238e15868913d205f5d77a5798dd2c70195ed28009452994b4f8,0.16587154788927155,0.07880676571862388,0.5625,-6,True,754
SB0018,Abdominal distress,abdominal visceral sensory-transmission structure,abnormal sensory-autonomic signaling indicating departure from the reference local functional state,established_478,7c265f5eb5b283a4af48b24a97241e7717d4bbf9425cc82c4cc1805cf423bf71,6,2,0,0,2,0,0.20572715736995895,0.22229100077086017,0.016563843400901224,0.016563843400901224,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,6ff8f0d7249e824303bdf10bc4cfa78e8c3a37de9d33a47511bf1fb866c2d99a,0.20630605414873948,0.1092528099374872,0.6484375,0,False,
SB0019,Abdominal hernia,abdominal-wall fascial mechanical integrity structure,displacement of tissue across its normal supporting boundary,established_478,b31812b2ceb87c4645843b53ec870a53c1650c6a8afce0a7c30cd61f4eb74fb2,0,0,0,0,0,0,0.18916401377747605,0.20551304607135346,0.016349032293877408,0.016349032293877408,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,62bd00f0e9859bc72bd1452d9055175c1fa1b31c2cf1482e9fda4030c5bfaff6,0.1782425007188312,0.08874847648637951,0.5859375,0,False,
SB0020,Abdominal infection,abdominal visceral innate-immune structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,established_478,8dffcee6832de4ee865b24d6e42cb2fb8c1528623a8172a3f108bcb3f7b89146,1,0,0,0,0,0,0.21053962883300648,0.2198357016865451,0.009296072853538617,0.009296072853538617,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,5c0f9732f83973c20dbfdc2721f2482a64f83e632828bc7316d0c79e3fcc9425,0.15346757684541415,0.07396960590904167,0.515625,0,False,
SB0021,Abdominal injury,abdominal tissue mechanical-integrity structure,externally imposed mechanical/thermal/chemical tissue-integrity disruption,established_478,da920c787cf453f7fc7dcd6ace6d7cdec86430fb26d58018292068a4236add74,10,4,0,0,4,0,0.1507024967643339,0.16320290178043162,0.012500405016097726,0.012500405016097726,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,0e1686ddb00be191afa733182c6179612bf970aeb08eb24e2d092601e4de05c9,0.16022838170425827,0.07192485573690033,0.5625,0,False,
SB0022,Abdominal neoplasm,abdominal tissue proliferative-control structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,established_478,84cb5dc07653967285ae806efb3f71db52e44fc2134e9041a983455ebfa856d5,0,0,0,0,0,0,0.1548209509569317,0.16827410313059032,0.013453152173658611,0.013453152173658611,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f0d620104442584aad7bf5b8584187c05fe059600c4513644555f5b2a35c2126,0.15682008452679969,0.07119827381317034,0.546875,0,False,
SB0023,Abdominal pain,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,7ea3170bbbb495a21d1e6da4c0ff34192bf0d484bd42821b2a11b04e9a2f3ddb,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0024,Abdominal pain aggravated,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,4d59ba0678d706423bfc3762a18ae3cad5dfee985d25883795ae2ebaa1b08789,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0025,Abdominal pain generalised,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,284c362882c85c4544767af3dcc4dfcd161ee45414b2e7de278805bbe8481504,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0026,Abdominal pain localised,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,b2cce1e6669ba530a7063c06282dcaae1e4567226b17b41b4cec6ddce8917f75,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0027,Abdominal pain lower,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,849bc28423b2dd3955829c76e98bb9364ef0bbe9a5a5755f2ab93703ed702fc1,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0028,Abdominal pain upper,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,4797522b74cdd6cb711fb58046e1003461666a17a22bfc440ef8f807efa3ce2e,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0029,Abdominal rigidity,abdominal-wall skeletal-muscle tone structure,"abnormally increased mechanical resistance, muscle tone, or tissue stiffness",established_478,cd522299dad9180342b06eb68512e61f3100b019c9a129c959ed9a7427bb0500,6,4,0,0,4,0,0.19352125914072726,0.20684156924114205,0.01332031010041479,0.01332031010041479,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,02d1e7e20d0e26c22e5f4ec51fadf8bc85381e9c309b010482dab04fba3bb75b,0.1880466390755982,0.10070474277511976,0.5859375,0,False,
SB0030,Abdominal sepsis,abdominal visceral innate-immune structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,established_478,8dffcee6832de4ee865b24d6e42cb2fb8c1528623a8172a3f108bcb3f7b89146,1,0,0,0,0,0,0.21053962883300648,0.2198357016865451,0.009296072853538617,0.009296072853538617,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,fbbc516beeaea3ec7b04f11729357eb51154965274d1276b1277bdd88c1da127,0.15346757684541415,0.07396960590904167,0.515625,0,False,
SB0031,Abdominal spasm,intestinal smooth-muscle motility and luminal-volume structure,excess or sustained contractile activation causing abnormal narrowing or mechanical state,established_478,0bf6d03c325a2e12f8a635f9e1a1f960f8b0b2b4c3d9b8fde370e2b31e632371,351,116,9,13,120,22,0.14524369894820766,0.15509577410630782,0.00985207515810016,0.00985207515810016,AWAY_FROM_REFERENCE,0.037037037037037035,MINOR,1,223,,,a51e765026a14192734a13cd8ae52aa579da0146bcb31b9808159311f611f2dc,0.166256548150415,0.0707015831102622,0.6015625,-4,True,745
SB0032,Abdominal strangulated hernia,abdominal-wall fascial mechanical integrity structure,displacement of tissue across its normal supporting boundary,established_478,b31812b2ceb87c4645843b53ec870a53c1650c6a8afce0a7c30cd61f4eb74fb2,0,0,0,0,0,0,0.18916401377747605,0.20551304607135346,0.016349032293877408,0.016349032293877408,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,00d40df1b301dc5dca00f4785a602b7941e98bfab8580dc19ec15c60c76365d6,0.1782425007188312,0.08874847648637951,0.5859375,0,False,
SB0033,Abdominal symptom,abdominal visceral sensory-transmission structure,observable sensory or functional output indicating departure from the reference structural state,established_478,5cffc36787f5f997886d4571f1a5d116e398077fbbd5bb2f98aa9c31239a0c88,6,2,0,0,2,0,0.20269215252328587,0.2177601574828616,0.01506800495957572,0.01506800495957572,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,05f054145c5fcef52997b48298658632d65c0f1fd98f65ff2894b96b45edddaf,0.19376194634824356,0.09052523944907753,0.6640625,0,False,
SB0034,Abdominal tenderness,abdominal visceral sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,established_478,a5fd3bb62297718e289a730fdc4d0523bb708af40096804e778aac7748be302d,6,1,0,0,1,0,0.2172902673367978,0.23443814322450773,0.01714787588770994,0.01714787588770994,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,b0506c426585bc08a766b0e29c5fcf3d37ab27d8f8ad8acca86dd61f296db14b,0.18781998164448077,0.09528351420058634,0.609375,0,False,
SB0035,Abdominal wall abscess,abdominal-wall soft-tissue innate-immune structure,localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,established_478,326ca0adec40ba55374c43257f4529f2c30aba058e646832da8137b783c9967c,780,326,33,32,325,65,0.1424437007244196,0.15141324677616552,0.008969546051745936,0.008969546051745936,AWAY_FROM_REFERENCE,0.041025641025641026,MINOR,1,222,,,3c154a1fca607650073742bc7ea175085a28bab614f7c39bb7b7a16f2d2e94c5,0.1671007575609217,0.0820207409279533,0.5546875,1,True,713
SB0036,Abnormal behaviour,corticolimbic affect-arousal and behavioral-control network structure,departure from the reference structural configuration or regulated functional range,established_478,4f355c1ace0919ee32c4469d4f083a0b07efbb42921bdb475e268a2c38915697,0,0,0,0,0,0,0.1179090733115945,0.12632258729449997,0.008413513982905463,0.008413513982905463,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,48b8076d4404dcb17bffcb9bae94b87a17cd7f11e6d3bd67542549ec49813150,0.14913027937908063,0.05496070655985441,0.578125,0,False,
SB0037,Abnormal bowel sounds,intestinal smooth-muscle and enteric-neural motility structure,departure from the reference structural configuration or regulated functional range,established_478,44e6dfede0327153d7ad6983a5cc1c2140cf6f6b4ab2c7db8638775e222ca1f4,6,6,0,0,6,0,0.16081302070617864,0.17773789058329625,0.01692486987711761,0.01692486987711761,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,5643cd0dca48cd680297497b7eb5c60a600b9bf07a683e2d58ed48686020aece,0.18558206321524323,0.085694589286882,0.640625,0,False,
SB0038,Abnormal chest sounds NOS,airway airflow and lung parenchymal acoustic structure,departure from the reference structural configuration or regulated functional range,established_478,00f66913536622ffe43437047455475ef002775de2bbab01bc7ddb3aab6b23e3,0,0,0,0,0,0,0.19306779323529655,0.2018618826448788,0.008794089409582262,0.008794089409582262,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,9abda729d3e622b9b65610144868780ac4d555dc51a2ef0dffac707bfb397be9,0.15590542504208008,0.07694259151473182,0.515625,0,False,
SB0039,Abnormal clotting factor,blood coagulation and platelet-hemostasis structure,departure from the reference structural configuration or regulated functional range,established_478,cf2c28049e578ca289d45344ccb74e5d2bba8ddc75fe363cd0ceeb791ae17d72,0,0,0,0,0,0,0.1755839050564716,0.18235372027121266,0.006769815214741071,0.006769815214741071,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,d1cac34a8e4c47e6aa3164694e1039915cdf2d871c1ecebf39a218dfd7d99068,0.15095513956131354,0.06404590190404091,0.546875,0,False,
SB0040,Abnormal dreams,sleep-state thalamocortical network structure,departure from the reference structural configuration or regulated functional range,established_478,e4055b2a326a5505cf1df4b1045f8737016c6c6619f7fd428c6e0cb24ce0cc36,0,0,0,0,0,0,0.1944466581991724,0.20028148815872415,0.005834829959551757,0.005834829959551757,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,67978c64438716294ac622388cf71c008da789acfe2d4ae00f816109315feae2,0.151358401130457,0.06282274528104514,0.5546875,0,False,
SB0041,Abnormal ejaculation,male reproductive autonomic ejaculatory structure,departure from the reference structural configuration or regulated functional range,established_478,c9142dda484140c4e527dae1ad7832cf364ca930790684ff3a3d004225ad3e86,1378,575,35,37,577,72,0.17758467016919344,0.17642027310983255,-0.0011643970593608888,0.0011643970593608888,TOWARD_REFERENCE,0.026850507982583455,MINOR,1,223,,,69c3428680742b3458daaf12c2d5677c6be5d3a9d971449bdea1fc900f03b33e,0.14245763018474233,0.05882790266431992,0.5234375,-2,True,1353
SB0042,Abnormal eye movements NOS,"ocular optical, retinal, vascular, and visual-neural structure",departure from the reference structural configuration or regulated functional range,established_478,36e6f9bb4720265f1290a777b5af36c71960457ec4ce6b883295fdf2608979b8,0,0,0,0,0,0,0.14972863282281335,0.16356245191113739,0.01383381908832404,0.01383381908832404,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,fd0264ce0dfb0d04d3cc078c0460a3d43fe781418cb9ef012946cb8f4e202890,0.18392900256709194,0.0836786616671853,0.640625,0,False,
SB0043,Abnormal faeces,"intestinal digestion, transit, and stool-composition structure",departure from the reference structural configuration or regulated functional range,established_478,6304bc972912834b8d380ead50f65592ee88b6c23abfe33f3a0df367a9a2b492,0,0,0,0,0,0,0.12050966021497167,0.13214079368616383,0.011631133471192157,0.011631133471192157,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,0cdfd177467d195887a96262150809d6fcb45e4852cbfcb7a95482404487cbdb,0.17835782961612073,0.08374430440990333,0.609375,0,False,
SB0044,Abnormal involuntary movements,basal-ganglia motor-control and oscillatory movement structure,departure from the reference structural configuration or regulated functional range,established_478,9e5c111b3ba0174c65d7422ab63b66abf46b1ce6fe07d464c2cf6175e1557a94,0,0,0,0,0,0,0.1535458775266183,0.1687245461325011,0.015178668605882795,0.015178668605882795,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,3f401a7f7d4cc571b104cd016ad9ef54efa2300eb25e6211126ff2b67e7748c8,0.18979170587488775,0.09425817789620461,0.625,0,False,
SB0045,Abnormal labour,uterine smooth-muscle contractile structure,departure from the reference structural configuration or regulated functional range,established_478,6dcfa24f02e41bd0efbaf11e14a3c0335b5eb01886eb28d6ca3897fc4a66e5bf,406,120,6,18,132,24,0.17533246880578401,0.1930133939510944,0.01768092514531039,0.01768092514531039,AWAY_FROM_REFERENCE,0.04433497536945813,MINOR,1,223,,,757906eec96938092bc30235aab0a8fd27b1cd3909224845c92e3497aab020eb,0.16278206665963912,0.06989428860931601,0.5859375,-12,True,936
SB0046,Abnormal pigmentation,melanocyte melanin-production and epidermal-pigment structure,departure from the reference structural configuration or regulated functional range,established_478,b42e43cb837eacd6f3b4e7544e3d479efcbc682fd75d70d3d694913e1923b8d4,351,92,1,18,109,19,0.14086835390120256,0.15250276194364998,0.01163440804244742,0.01163440804244742,AWAY_FROM_REFERENCE,0.05128205128205128,MINOR,1,230,,,28546984b72a73269ddb8ccab61bd517489a67727c476ee6a1ec02ec66cd7f5c,0.15886819939977226,0.058261523658258874,0.6171875,-17,True,1095
SB0047,Abnormal platelets,blood coagulation and platelet-hemostasis structure,departure from the reference structural configuration or regulated functional range,established_478,cf2c28049e578ca289d45344ccb74e5d2bba8ddc75fe363cd0ceeb791ae17d72,0,0,0,0,0,0,0.1755839050564716,0.18235372027121266,0.006769815214741071,0.006769815214741071,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,3e7a66236a62283f2889576224797c736a78341cf8c3ab6221e32bd441a6813a,0.15095513956131354,0.06404590190404091,0.546875,0,False,
SB0048,Abnormal sensation in eye,"ocular optical, retinal, vascular, and visual-neural structure",departure from the reference structural configuration or regulated functional range,established_478,36e6f9bb4720265f1290a777b5af36c71960457ec4ce6b883295fdf2608979b8,0,0,0,0,0,0,0.14972863282281335,0.16356245191113739,0.01383381908832404,0.01383381908832404,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,232d512fcba1c5bd52ee99becc319c233eeef8e4c368bb0d2f11d2535206fcc5,0.18392900256709194,0.0836786616671853,0.640625,0,False,
SB0049,Abnormal sleep-related event,sleep-state thalamocortical network structure,departure from the reference structural configuration or regulated functional range,established_478,e4055b2a326a5505cf1df4b1045f8737016c6c6619f7fd428c6e0cb24ce0cc36,0,0,0,0,0,0,0.1944466581991724,0.20028148815872415,0.005834829959551757,0.005834829959551757,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,8b3da0ef3d95d8a0f6054cf67f40dedc107ffc9b0c5f4cbc89ef050679a5ac46,0.151358401130457,0.06282274528104514,0.5546875,0,False,
SB0050,Abnormal vision,retinal-optic-cortical visual-signal structure,departure from the reference structural configuration or regulated functional range,established_478,ac8a6094cbe4c3149b318e5feb180f71d5f33803684be7fefc82dbd585fb07f5,120,51,4,5,52,9,0.14835375141542473,0.15227993157391906,0.00392618015849433,0.00392618015849433,AWAY_FROM_REFERENCE,0.041666666666666664,MINOR,1,223,,,8176fb7ef5bfeafdb4307603b41e5e0ff607657d012dbcbcfb247c646fdff568,0.15944707134260155,0.06925709919829459,0.5703125,-1,True,1079
SB0051,Abnormal withdrawal bleeding,hypothalamic-pituitary-ovarian and endometrial cycle structure,vascular or tissue integrity breach with blood extravasation/accumulation,established_478,d16027ff256b05861d8fffe2a0ab01533b5bb30e634b8f9d77065d201a949138,0,0,0,0,0,0,0.14969531562913518,0.15755646032268655,0.00786114469355137,0.00786114469355137,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,4d5cb50ff4da07c27658bd2ae8873ece2194fc6658bc22de0e7f7aac076db960,0.16184350568592648,0.07732439717795914,0.546875,0,False,
